content,asertividad,autoconciencia emocional,autoestima,desarrollar y estimular a los demás,empatía,autocontrol emocional,influencia,liderazgo,optimismo,relación social,colaboración y cooperación,comprensión organizativa,conciencia crítica,desarrollo de las relaciones,tolerancia a la frustración,comunicacion asertiva,manejo de conflictos,motivación de logro,percepción y comprensión emocional,violencia
"Y el que se fue para peru usa tractores, contenedores, barcos y aviones... no lo digo como critica pero me gustaria saber xq eso si lo pueden usar",0.12,0,0,0,0,0,0.19,0,0,0,0.29,0,0.17,0.18,0,0.27,0,0.22,0,0
En donde se encuentran estos menonitas.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Van a matar la selva Peruana más de lo que ya esta muriendo que pena y nadie hace nada,0.14,0,0.19,0.26,0,0.2,0,0.25,0.17,0.22,0.16,0,0,0.2,0,0.17,0.35,0.23,0.36,0.34
"Vaya q si tienen mucho dinero comprar terrenos , rentar un contendor para la embarcacion de sus cosas",0,0,0,0,0,0,0,0,0,0,0.15,0,0,0.19,0,0.14,0,0.23,0,0
Se aparean entre ellos 🤔,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Esta jente solo llegan a despojar a los demas. Les das la mano y se agarran todo, solo se acen las victimas para poder llenarse las manos.",0,0,0.38,0.45,0.46,0,0.62,0.49,0.37,0,0.16,0,0,0.2,0,0.15,0,0.25,0,0.28
"La deforestación solo aumenta, los animales salvajes ya no tendrán mucho espacio como antes ,;(",0,0,0.2,0.47,0.25,0,0.43,0.26,0.39,0,0,0,0,0.21,0,0,0,0.27,0.19,0
"Si estan dispueatos a chupar camara no tienen nada de ecepcional, chupar camara, una secta mas.",0,0.32,0,0,0,0.32,0,0,0.33,0,0,0,0,0,0,0,0,0,0.33,0
"Que mal El cell s necesario para ese doctor ,ojalas que pronto cambie su modo De pensar",0,0.16,0.17,0.21,0.2,0,0.19,0,0.16,0,0.15,0,0.17,0.36,0,0.28,0,0.43,0,0
"Recuerden que DW es como RT la ""R"" es de Rusia.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
me encanto el documental,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Que mal documental, manipulado y fuera de la realidad.",0,0,0,0.26,0,0,0.23,0,0,0,0,0,0,0,0,0,0,0,0,0
Pero usan tractores ? No eran tradicionalistas ? Arado con buey tenían que usar jajajajajaja,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Esta gente no es normal y viven sus vidas asustados de todo.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,0,0,0,0.17,0
Depredadores de la selva...,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A quienes compraron las tierras en Perú? Solo se apostaron en ellas ?,0,0,0.19,0.23,0.23,0,0.21,0.25,0.19,0,0,0,0,0,0,0,0,0,0,0
Dejenlos en paz.,0.19,0,0,0,0,0,0,0,0.28,0,0,0,0.27,0,0.23,0,0.25,0,0.26,0
No es colonia inglesa ese territorio nos usurparon los ingleses por eso sigue siendo territorio de Guatemala que queda claro que es de Guatemala,0.12,0,0,0,0,0,0.18,0.22,0,0,0,0,0.17,0.18,0,0.14,0,0,0,0
No que no usan nada del mundo Y estan de MACANICOS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
No es cierto no expulsan pues tienen miedo de ser denunciados por violaciones askerocidades escondidas y sin ley,0.27,0.18,0,0.23,0.23,0.17,0.42,0,0.19,0.22,0,0,0.19,0.21,0.32,0.31,0.35,0.25,0.18,0.28
Lo que produce desconocer al DIOS DEL CIELO,0,0.21,0,0,0,0.41,0.49,0,0.45,0,0,0,0.22,0,0,0,0,0.31,0.22,0
"El medico es el renacentista de una nueva religion ola misma pero ya modificada, sera el promotor de la lucha contra la ignorancia y el miedo",0,0.17,0,0,0,0,0,0,0,0,0,0,0.19,0.19,0,0,0,0,0.17,0
"Franz pudiera ser algo asi como el Carlo Magno, el Cristóbal Colon para esa colonia porque sería el que les haga saber que el mundo no es como lo han pintado",0,0,0,0,0,0,0,0,0,0,0.14,0,0,0.18,0,0.14,0,0.21,0,0
"Puede que sea una cultura, pero creo que no, se nota en la expresion de las mujeres al no poder hablar de lo que quisieran porque saben que es prohibido y no saben porque",0,0,0,0.21,0,0,0.19,0,0,0,0.15,0,0,0,0.15,0,0.16,0,0,0.27
"Cuidado, los protestantes se están uniendo con la iglesia católica, van por mal camino",0.13,0.18,0.18,0.24,0,0.18,0.21,0,0,0,0.31,0.19,0.19,0,0,0,0.34,0.22,0,0.32
Que lastima de gente....,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16,0
"Muy interesante, respetable modo de vida. Seria importante si, visitarlos en dos o tres anos para ver la evolucion de esta nueva colonia menonita en Perú. Gracias por compartirlo...",0,0.2,0.44,0.77,0.8,0,0.7,0,0.21,0.49,0.37,0.45,0.21,1.16,0,0.51,0,0.58,0,0
Dicen que esta prohibida la eleclicidad y tienen una cierra electrica cortando metal. Payasos,0,0,0,0.24,0,0,0.21,0,0,0,0.16,0,0,0,0.3,0,0.17,0,0,0.64
Tractores de arado.maquinas para el campo y no tienen tecnología pero si grandes extensiones de tierra,0,0,0,0,0,0,0.21,0,0,0,0.16,0,0,0.2,0,0.16,0,0.23,0,0
Ellos dañan la selva,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Precioso, es lo que Dios siempre quizo de este mundo, que cada uno de nosotros se entreguen por completo al Señor y NO hacer amistad con el mundo, muchas bendiciones a este pueblo",0,0.16,0.18,0.21,0.21,0.16,0.38,0.23,0.33,0.2,0.15,0,0.17,0.19,0,0,0.16,0.23,0.33,0
"Muchos comentarios positivos, pero esto huele a secta que tira pa' trás",0.12,0.15,0.17,0,0.2,0,0.18,0.21,0.16,0.19,0.14,0,0,0.18,0.14,0,0,0.21,0.16,0
Como contactaron a la empresa de los camiones? Jajaja la cama se la llevan pecadores! xD,0,0,0,0,0,0,0,0,0,0.19,0,0,0,0,0,0,0,0,0.16,0
Impresionante el espíritu colonizador!... Tienen el perfil para ser astronautas para conquistar la luna o marte.,0,0.19,0.21,0,0,0,0,0,0,0,0.35,0,0,0.44,0,0.33,0,0.82,0.2,0
Ahora veo la delgada línea entre felicidad e ignorancia o.... paz mental pero con límite existencial.,0.13,0.17,0.19,0,0,0.17,0,0.24,0.18,0,0,0,0.18,0,0.15,0,0.17,0,0.18,0
PERÚ- NO ES EL MEJOR LUGAR PERO COMO QUIERAN.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,0,0,0.23,0,0
Para supuestamente estar tan aislado tienen algo del mundo moderno,0,0,0.17,0,0,0,0.19,0,0,0,0.15,0,0,0.19,0,0.14,0,0.22,0,0.29
Toda mi admiración para estas personas.,0,0,0,0.2,0,0,0.18,0.21,0,0.19,0.14,0,0,0.35,0,0.13,0,0.42,0.16,0
y con solo tener una esposa como una de estas chicas... que me importa el resto del mundo... estaría re felíz..,0,0,0.44,0.26,0.55,0.2,0.72,0.28,0.65,0,0,0,0.22,0,0.18,0,0,0,0,0
"Muy interesante,",0,0,0,0.29,0,0,0.27,0,0,0.28,0,0,0,0.27,0,0,0,0,0,0
No entiendo. Entonces porque usan autos modernos,0,0.17,0.19,0.22,0.23,0,0.2,0,0.18,0,0,0,0.19,0.2,0,0.15,0,0.25,0,0
Ya no es asi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ESTAN LEJOS DEL TIEMPO MODERNO .PERO SIEMPRE ESTAN DEPENDIENDO DE EL..POR UNO O OTRO LADO.EL PAPA MECANICO PARA EL MUNDO ESTERIOR?!!!!,0.12,0,0,0,0,0,0,0,0,0.19,0.28,0,0,0.35,0,0.13,0.15,0.21,0,0.52
Para muchos es mejor morir en la ignorancia! Bueno hay que respetar.,0.13,0,0.19,0.23,0.23,0,0.21,0,0,0.22,0.16,0.2,0,0.41,0.16,0.31,0,0.51,0,0
Tractores camiones y aviones son instrumentos del diablo pero ellos se aprovechan de sus beneficios. No es una contradiccion?,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Por una parte es muy lindo no teniendo nada de contaminación nuestro mundo es lindo pero muy contaminado,0,0,0,0,0,0,0,0,0,0.46,0,0.42,0.4,0,0,0,0,0,0,0
Nunca voy a entender estas cosas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nunca entendere estas cosas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Excepto por el tema de los deportes prohibidos, parece la vida más apacible que uno podría soñar. Ojalá que no los corrompan.",0,0,0,0.2,0,0,0.18,0,0,0,0.14,0,0,0,0.14,0,0.15,0,0,0.52
Les dio corona a ellos?,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
El trabajo y lo leído en comentarios. Forman jente temerosa. Asta color de ropa por la. Biblia. ESTÁN SANITOS. UNA COSA ES SER DE CAMPO Y OTRA QUE SEAS MATERIAL. PERO SI VIDAS RETIRADAS Y CAMPO ES MARABILLOSO,0.12,0.15,0,0,0,0.15,0.18,0,0,0,0.14,0,0.16,0,0.14,0,0.15,0,0,0
"Con todo el respecto que se merecen... pero están bien pendejos, no pueden sustraerse de esa forma a los avances de la vida, sobre todo, no pueden prohibir a las nuevas generaciones que disfruten de la vida, en el buen sentido...",0,0,0.17,0.43,0.2,0.16,0.19,0,0.16,0.39,0.3,0.18,0,0.19,0.29,0.14,0.16,0,0.16,0.29
Se quedó muy corto este documental.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,0,0,0,0,0.31
Lo primero que aparece es una coca cola... 🤔,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Similar a Pozuzo, una colonia Alemana en Perú 🇵🇪 pero con la diferencia de que en Pozuzo no son indiferentes a la tecnología",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"es respetable, pero porque toman de lo moderno algunas cosas que les conviene para sobrevivir. como la pulidora, la mascarilla para soldar, y mas aun el tel. y lo esconde para no enojar a los demás, pero y su creencia y la veracidad de esta?",0,0,0.18,0,0.22,0,0.58,0,0.17,0.2,0.46,0.19,0,0.77,0,0.71,0,0.7,0,0.27
En estos tiempos lo que menos aprendemos es el amor y respeto a Dios.,0.16,0.43,0.47,0,0.59,0.21,0.51,0,0.23,0.8,0.2,0.24,0.23,0.76,0,0.19,0.22,0.32,0.45,0.31
"Quisiera saber a quiénes compraron esos terrenos, y si ellos son culpables de la deforestación en nuestra selva Peruana.",0.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14,0.16,0,0,0
eso no esisten,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A los cuantos años se casan las mujeres???,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Una cara de infelices tienen todos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
son dignos de admiracion....,0.17,0.22,0,0,0,0.22,0,0,0,0.28,0,0.26,0.24,0,0,0,0.23,0.34,0,0
Se casan entre ellos mismos?,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eso es lo que Jesús quiere que la humanidad seamos como ellos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17,0
en este documental hablan de como le sacan los dientes a los niños y adolescentes menonitas para aislarlos mas del mundo ?,0,0,0.17,0,0,0,0.19,0,0,0,0.14,0,0,0.18,0,0.14,0,0.21,0,0.27
Alguien sabe en qué parte de Perú se encuentran para visitarlos?,0,0,0,0,0,0,0,0,0,0,0.14,0,0,0.18,0,0.13,0,0.21,0,0
Sigue la deforestacion,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Abrann es un manipulador les pregunto a sus hijos si quierren ir q fantacia la de este tipo,0,0,0,0.21,0.21,0.16,0.38,0.22,0,0.2,0,0.18,0.17,0,0.14,0,0.16,0.23,0.17,0.27
solo veo personas contribuyendo a la destrucción del amazonas y por ende el medio ambiente.,0,0,0.17,0.21,0.4,0,0.38,0.22,0.16,0,0,0,0,0,0.14,0,0,0,0,0.28
"Es una forma control humano , la gente crecida en esas condiciones son fácil de manejar.",0,0,0,0,0,0.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Que bueno por ellos muy trabajadores,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pero si se casan entre ellos a la larga tendrán problemas genéticos..,0,0,0,0,0,0,0,0,0,0,0,0,0.17,0,0,0,0.16,0,0,0.28
El pecado esta en el Corazon.no en las cosas externas.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
En qué parte de la Biblia se encuentra que uno no debe tener celulares o carros?,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Según la biblia todo esos pueblos terminados en ITA, son los que raros y enemigos de israel",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17,0,0,0.32
esto no es lo que se le llamaría una secta?,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mucha deforestación, cómo hacen con el agua ?",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
La biblia no habla de televisores que ignorancia estan perdidos en el tiempo,0.16,0,0,0,0,0,0.25,0,0,0.26,0.2,0,0,0.25,0,0,0.42,0,0,0.3
"sera que mantienen la tradicion de los campesinos de debutar con una oveja ,gallina o burro ? tengo mucha curiosidad .....",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
De que fecha es este documental????,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Claro ejemplo de que las creencias representan el retraso de la sociedad,0.12,0,0,0.2,0,0,0.18,0.21,0,0.19,0.14,0,0.16,0.35,0,0.26,0.15,0,0,0
Esto me enseña que si hay un mundo diferente...,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
No se como terminé viendo esto,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
la electricidad esta prohibida pero tienen maquinas electricas para trabajar??? algo no entendi!!!,0,0,0,0.22,0,0,0.2,0,0,0,0.3,0,0,0.19,0.15,0.15,0.16,0.22,0,0.3
"Son libres para decidir que hacer con sus vidas ,pero denle libertad a sus hijos y con el tiempo desapareceran .",0.13,0,0,0,0,0,0,0,0,0.21,0.31,0,0,0.39,0,0.14,0.17,0.24,0,0.27
"\""No en el mundo moderno \"" y aparece una lavadora",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
La cara de traumado que tiene el maestro. Seguro los recagan a palos cuando no entienden. Tienen creencia de ser puros y que con eso tienen el cielo ganado,0,0,0.18,0,0,0.18,0.42,0.24,0.33,0.21,0,0,0,0,0,0,0,0.22,0,0.32
Y como los están esperando cómo hicieron la reserva,0.14,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Que lastima, que esa comunidad con tanta ignorancia no los deje evolucionar",0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16,0
Es vida sana,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES ALGO MUY BONITO. ORAR ANTES DE COMER. Y ESTAR CERCA DE DIOS. YO LOS ADMIRO. Y PARA NADA LOS CRITICO.,0.12,0.16,0,0.2,0.21,0.16,0.98,0.45,0.16,0.2,0.3,0,0.51,0.56,0.14,0.27,0,0.67,0.33,0
"Lo que me sorprende es que a pesar de estar aislados, tienen un buen desarrollo se ve que son muy trabajadores",0,0.16,0.18,0,0.22,0.16,0.2,0,0.17,0.2,0,0,0,0,0,0,0,0,0,0.27
Pero se miran tristes.,0,0,0.17,0,0,0.15,0,0,0,0.19,0,0,0,0,0,0,0.15,0,0,0
Realmente se fueron al fin del mundo 😮,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Al principio del vídeo dije quiero visitar esa comunidad y en medio vídeo se vienen a Perú 😲,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Y en realidad no se pierden nada ,de la disque sociedad moderna.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Me quedé con las ganas de vivir como ellos gente luchadora .Dios los proteja siempre.,0,0.19,0,0,0,0.19,0.45,0.27,0.41,0,0,0,0.21,0,0,0,0,0.56,0.2,0
Es alucinante,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"No estoy de acuerdo con estos grupos en el fondo hay muchas cosas feas, no hay derecho que a las nuevas generaciones se les esconda el mundo",0.13,0,0,0.22,0.2,0.34,0.2,0,0,0.4,0.3,0,0,0.38,0,0.15,0.16,0.22,0,0
"las tentaciones no se resisten, las tentaciones se dominan , somos seres humanos y estamos destinados a evolucionar, algun dia ellos dejaran su forma de vida de lado",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14,0,0,0,0
"Un teléfono es un medio se puede usar para lo que sea para lo bueno y lo malo cada quien es responsable, es tentación claro pero no se puede ser tan extremista",0.13,0,0,0,0,0.16,0.2,0.23,0,0.2,0.31,0.19,0.36,0.58,0,0.43,0,0.47,0,0
y los quesos?,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Creo que me adaptaría bien en esta comunidad, más allá de la religión!!",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Comer en silencio, DIOS! me encantaría que eso suceda en casa",0,0.2,0,0,0,0.2,0.24,0,0.22,0,0,0,0.22,0,0,0,0,0.3,0.21,0
Cada quien vive como quiere y como puede somos libres pero la verda de lo que pienso es una vida muy dura como vivir en la oscuridad,0,0,0,0,0,0,0.19,0,0,0,0,0,0,0,0.14,0,0.16,0,0,0.27
Lo único malo es que se dan masa entre ellos son unos insestos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Generalizas a toda la comunidad y sólo es una colonia en la que grabas bye.....,0,0,0.19,0.22,0.23,0,0.2,0.24,0.18,0,0,0,0,0,0,0,0,0,0,0
"Admiración, en esa comunidad están unidos 👏 comienzan de 0 con mente positiva 👌",0.25,0.16,0.18,0.43,0.22,0.16,0.59,0.46,0.34,0.61,0.31,0,0,0.58,0.15,0.14,0,0.47,0.34,0
interesante,0,0,0,0.39,0,0,0.36,0,0,0.37,0,0,0,0.35,0,0,0,0,0,0
Lo k la jente cuenta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Por que tienen botellas de plástico ?😡 estan locos? Xd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Que comunidad del orto, por suerte no nací ahí.",0,0,0,0,0,0,0,0,0.22,0,0,0,0,0,0,0,0.2,0,0,0
Y será que los 60 hijos son de la misma mujer. Lo dudo .en el Salvador. Hasta de amantes paren las mujeres casadas con otro,0,0,0,0,0,0,0,0,0,0,0.14,0,0,0.18,0,0.14,0,0.21,0,0
Como quisiera poder hablar con ellos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
vaya no conocia a los menomitas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Al menos no son como los indígenas de las islas que matan a todo el que los visite.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18,0,0,0.28
lo primero que pense en las madres que tenia 7 hijos... .. pobres ellas que los tienen que parir...,0,0.16,0,0,0.2,0,0,0,0,0.2,0.15,0,0.18,0.19,0,0.15,0,0.44,0,0
"TODO ESTA BIEN MIENTRAS NO HAYA IMPOSICION, NI DOBLE MORAL DE QUIENES DIRIGEN.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ME ENCANTAN ESTOS DOCUMENTALES DE CULTURAS QUE NO SABIAMOS QUE EXISTEN ✌👌🤗,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
claro para destruir cada vez mas el medio ambiente,0.14,0.18,0.18,0,0,0,0.21,0.24,0,0,0.16,0,0.19,0.39,0.15,0.32,0.17,0.23,0,0.32
Que Dios los acompañe,0,0.19,0,0,0,0.19,0.22,0,0.2,0,0,0,0.2,0,0,0,0,0.27,0.2,0
EN QUE PAIS VIVEN ELLOS Y A QUE SE DEDICAN,0,0,0,0,0,0,0,0,0,0,0.18,0,0,0,0,0,0,0.29,0,0
WEY... EL MAN SE VA DE U.S.A A PERÚ... 😂,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Que vida más terriblemente aburrida, tienen una super ignorancia de las escrituras.",0,0,0,0,0,0,0,0,0,0.23,0,0,0,0.22,0,0,0,0,0.2,0.39
donde dice en la biblia que no se puede tener cosas modernas??,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Es conservador y se va a montar en un avión.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Todos se parecen a Putin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11:00 no es contra la religión usar gafas de aumento?,0,0,0,0.22,0,0,0.19,0,0.16,0,0,0,0,0.19,0,0,0,0.22,0.17,0
increible que el gobierno de peru permita que comunidades con tan alto crecimiento poblacional intervengan en su selva.,0.15,0.2,0,0.52,0.27,0.2,0.48,0.28,0,0.25,0.19,0.23,0,0.24,0,0.17,0,0.3,0.21,0
NO ENTIENDO COMO HACEN LA MATERIA PRIMA PARA HACER SU VIDA,0,0,0,0,0,0,0,0,0,0,0.15,0,0,0.19,0,0.14,0,0.22,0,0
El queso menonita lo mejor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19,0,0,0.31,0,0
Ellos son un ejemplo de inmigrantes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Una pregunta ellos llegaron a ese terreno y no lo compraron?,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lo que se vio es que este hombre ya no podía controlar a la gente como el quería por eso se fueron de ai a un lugar remoto donde pueda aser con la gente ignorante lo que el quiera que agan,0,0.15,0.17,0.2,0.2,0.15,0.18,0,0,0,0,0,0,0.18,0,0,0,0,0,0
"XD, SE CREEN QUE DIOS MIRA LO EXTERIOR? PURITANOS?, A DONDE VIVEN EN LA LUNA?...XD...",0,0.17,0,0,0,0.17,0.26,0,0.18,0,0,0,0.18,0,0,0,0,0.24,0.18,0
"Que ironía, esta gente es egoísta con sus generaciones, a pesar q no quieren progreso.si utilizan tractocamiones y barcos para su transporte. A quien quieren engañar",0.25,0,0,0.21,0.42,0.16,0,0,0,0.4,0.45,0.18,0.18,0.57,0.15,0.42,0,0.46,0.17,0
Con todo respeto que se meseren Estan BIEN PENDEJOS,0,0,0.24,0,0.3,0,0.26,0,0,0.27,0,0.25,0,0.26,0,0.19,0,0,0,0
que bonito reportaje!!! no habrá una segunda parte para ver el avance de ellos en estas tierras....un saludo,0.12,0,0,0.21,0,0,0,0,0,0.19,0.14,0.17,0,0.36,0,0.28,0.16,0.21,0.16,0
Dios no es egoista,0,0.19,0,0,0,0.19,0.22,0,0.2,0,0,0,0.2,0,0,0,0,0.27,0.2,0
Respeto que quieran vivir asi pero es egoista crecer en un mundo atrazado con tantos adelantos,0,0,0.2,0,0.24,0,0.21,0,0,0.22,0,0.2,0,0.21,0,0.16,0,0,0,0
"Dios le dio la mente a los seres humanos para que crearamos aviones,autos,y todo lo que hay",0,0.16,0,0,0,0.16,0.19,0,0.16,0,0.15,0,0.17,0.19,0,0.14,0,0.45,0.17,0
siempre es un placer ver los documentales de DW que opinan????,0.15,0.19,0,0.25,0.26,0.19,0.23,0,0.21,0,0,0,0,0,0,0,0,0,0.2,0
Me interesó todo esto es muy interesante ✌️,0,0,0,0.5,0,0,0.46,0,0,0.48,0,0,0,0.46,0,0,0,0,0,0
ESO DE LA MODERNIDAD NO LO DICE LA BIBLIA ESO ES DOCTRINA DE HOMBRES.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Es una vida simple que es bueno pero es super aburrida esta vida.,0,0,0,0,0,0,0,0,0,0.22,0,0,0,0.2,0,0,0,0,0.18,0
Pues se subieron al tren de depredar la selva tropical.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Sera que son felices los menonitas tradicionales, porque se ve que ni un chiste se puede contar.",0,0.17,0.19,0,0,0.17,0,0.24,0,0,0,0,0,0,0,0,0,0,0,0
a cuanto la menonita,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
che en avion es trampa!!,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vivo en Perú Y acá todo es contrario ya que solo se puede buscar gente del campo y adoctrinarlos ya que los de la ciudad nunca cambiaran,0,0,0.18,0.43,0.22,0,0.4,0.24,0.18,0.21,0,0,0,0.2,0,0,0.17,0,0,0
"Como pueden hacer ese masacre con los niños, por Dios.",0,0.17,0,0,0,0.16,0.2,0,0.17,0,0,0,0.18,0,0,0,0,0.24,0.17,0
"Que pena que no den geografía ,con lo Bonita que es la asignatura",0,0,0,0.21,0,0,0,0.22,0.16,0.19,0,0,0,0.18,0,0.14,0,0.22,0.16,0
Es triste quitar nuestra esencia solo haciendo las cosas porque nos las imponen,0,0,0.33,0.39,0.2,0.15,0.36,0.43,0.16,0.37,0,0,0,0,0,0,0.15,0,0,0
Eso no dice en la biblia....,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eso es desde el punto de vista como lo veas y te desarrolles,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
se proiben los autos pero si usan un trailer y avion para desplasarse,0,0,0,0,0,0,0,0,0,0,0.15,0,0,0.19,0,0.14,0,0.23,0,0
El documental muy bonito y todo pero lo que no cuentan es que esa gente que se apropia de tierras y recursos !,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Me gusto el video ! No me gusta que corten los arboles,0,0,0,0,0,0,0,0,0,0,0,0,0,0.39,0.15,0,0,0,0,0.27
Amo esta comunidad,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Me encanto los la de la evolucion,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Por lo menos ahí adentro están a salvó de los malvivientes.,0.14,0,0.2,0,0.24,0,0,0,0.19,0,0,0,0.19,0,0,0,0,0,0,0
Yo qisiera vivir en ese lugar estaria viendo a Dios mas Serca en la naturalesa,0,0.17,0,0,0,0.17,0.2,0,0.18,0,0,0,0.18,0,0,0,0,0.24,0.18,0
En vez de talar el Amazonas que funden una comunidad en el Sahara...,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"El amazonas no deberia ser dañado por gente, las personas son una plaga.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
No los entiendo en cierta forma depende de los productos del mundo q ellos rechazan. No es logico,0.12,0.16,0,0.21,0,0,0,0,0.17,0.2,0,0,0,0.19,0,0.14,0,0,0,0.27
Los padres comparten y educan a sus hijos. No viven angustiados por la renta y deudas Se mantienen ocupados y dejan tiempo para compartir.,0.12,0.16,0,0.63,0.43,0.16,0.19,0,0,0.2,0.61,0,0.18,0.96,0.15,0.28,0.33,0.23,0.17,0.27
A ese tal France hay que echarlo de la comunidad es un traidor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
